,id,text,intent,label
0,17024,trimite i mamei un email si afla cum e vremea saptamana asta,email_sendemail,5
1,3703,ce alarme sunt setate pentru saptamana aceasta,alarm_query,0
2,2141,azi ia umbrela,weather_query,9
3,1656,arata-mi toate alarmele programate,alarm_query,0
4,3036,prognoza meteo de ziua urmatoare,weather_query,9
5,12914,am nevoie să rezerv un bilet de tren spre suceava,transport_ticket,8
6,10096,te rog gateste un hamburger,cooking_recipe,3
7,2857,cum o sa fie vrema azi,weather_query,9
8,6005,va bate vântul astăzi,weather_query,9
9,9916,ce este necesar pentru a prepara pizza,cooking_recipe,3
10,6020,pot sa stiu despre alarma pe care ai setat-o,alarm_query,0
11,16837,compune acest email catre aceasta adresa noua de email,email_sendemail,5
12,3292,care este diferenta de ora dintre pacific si central,datetime_convert,4
13,9048,anuleaza angajamente medicale in acest weekend,calendar_remove,2
14,10231,dă-mi exemple de bucătării condimentate,cooking_recipe,3
15,10121,cum se face orez prajit,cooking_recipe,3
16,4251,e prea cald sa port puloverul de lana azi,weather_query,9
17,12897,am nevoie de un bilet de clasa întâi pentru trenul numărul cinci folosind cardul meu de credit,transport_ticket,8
18,8844,sterge toate detaliile din calendarul meu,calendar_remove,2
19,1438,ce alarme am eu,alarm_query,0
20,7911,şterge cina cu ion din calendarul meu,calendar_remove,2
21,9807,redă pentru mine cântecul the motans de pe spotify,play_audiobook,6
22,8242,olly eliberează tot din calendarul meu pentru tot restul anului,calendar_remove,2
23,3612,nu o sa ploua asa e,weather_query,9
24,16268,trimite raspuns la emailul lui robert de azi dimineata,email_sendemail,5
25,5645,cum va fi vremea azi pe seara,weather_query,9
26,8659,te rog să-mi golești complet calendarul,calendar_remove,2
27,9697,continuă să citești moara cu noroc,play_audiobook,6
28,7995,șterge evenimentele mele curente din calendar,calendar_remove,2
29,330,mai încet,audio_volume_down,1
30,2328,care este maxima pentru azi,weather_query,9
31,16686,trimite un email către o nouă adresă,email_sendemail,5
32,9790,redă cartea audio fata babei și fata moșneagului,play_audiobook,6
33,8577,șterge totul din calendar,calendar_remove,2
34,9750,folosind butonul de pauză de redare,play_audiobook,6
35,5750,am nevoie de umbrela astazi,weather_query,9
36,7079,te rog șterge toate intrările din calendarul meu,calendar_remove,2
37,12292,bilet spre cluj napoca,transport_ticket,8
38,2557,cum e vremea la sibiu,weather_query,9
39,605,cum o sa fie vremea marți,weather_query,9
40,2047,da mai incet volumul,audio_volume_down,1
41,5241,ai pus alarma la cinci dimineata,alarm_query,0
42,2064,cum o sa fie vremea saptamana aceasta,weather_query,9
43,8943,vreau toate evenimentele mele sterse,calendar_remove,2
44,5893,o sa fie insorit in braila,weather_query,9
45,1724,care e cea mai mare temperatura in sibiu,weather_query,9
46,12053,ce filme bine cotate rulează în acest weekend,recommendation_movies,7
47,15804,trimite-i un email lui adrian legat de jocul de softball trebuie să cumpărăm niște răcoritoare înainte să mergem,email_sendemail,5
48,9805,redă melodia de dan bittman din cartea audio,play_audiobook,6
49,5588,am nevoie de palarie,weather_query,9
50,4557,vremea in oradea bihor,weather_query,9
51,10149,gaseste reteta cu cel mai bun rating pentru omleta cu branza pe jamilacuisine punct ro,cooking_recipe,3
52,3150,la cât îmi va suna alarma dimineață,alarm_query,0
53,16209,trimite email adinei in legatura cu detaliile petrecerii de maine de la serviciu,email_sendemail,5
54,7340,anulează -mi întâlnirea de mâine,calendar_remove,2
55,10030,imi trebuie o reteta de spaghete cu legume dinainte o mie noua sute saptezeci,cooking_recipe,3
56,5167,trebuie să îmi iau o umbrelă în bucurești această după-amiază,weather_query,9
57,789,cum a fost vremea săptămâna aceasta,weather_query,9
58,8682,șterge evenimente,calendar_remove,2
59,7290,șterge toate programările mele de azi,calendar_remove,2
60,3560,te rog redu sunetul,audio_volume_down,1
61,16177,răspunde la email,email_sendemail,5
62,7145,nu mai vreau să merg la cina din întâi martie deci poți să o ștergi din agenda mea,calendar_remove,2
63,5203,cât e ora opt a. m. din bucurești în fusul orar estic,datetime_convert,4
64,9821,reia ion pe audible,play_audiobook,6
65,9819,fa-mi rezumatul la cel mai bine vandut audio book de luna asta,play_audiobook,6
66,10085,cauta retete diferite,cooking_recipe,3
67,1633,arată mi alarmele mele,alarm_query,0
68,5114,e vreo alarma dupa cinci dimineata,alarm_query,0
