,id,text,intent,label
0,5039,บริเวณ ของฉัน ฝนตก ไหม,weather_query,9
1,5790,วันนี้ ร้อน,weather_query,9
2,5904,ตรวจสอบว่า ฉัน ตั้ง แจ้งเตือน อะไรบ้าง สำหรับ ตอนเช้า,alarm_query,0
3,655,ตอนนี้ เชียงใหม่ อากาศเป็นอย่างไรบ้าง,weather_query,9
4,1633,แสดง นาฬิกาปลุก ของฉัน,alarm_query,0
5,16127,ส่ง อีเมล ถึง มาโนจ วียาส,email_sendemail,5
6,17027,อีเมล แซนดี้ กันเถอะ,email_sendemail,5
7,16269,ส่ง ตอบกลับ โรเบิร์ต สำหรับอีเมลของเขาที่ได้รับ วันนี้ ช่วงเช้า,email_sendemail,5
8,10235,เริ่มติดเตาแก๊ส ปรับเปลวไฟในการปรุงอาหารจานที่ต้องการ และใส่เครื่องปรุงทั้งหมดลงในหม้อความดันเพื่อปรุงส่วนผสม ตั้งมันไว้บนเตา รอให้ส่วนผสมสุก,cooking_recipe,3
9,16963,อ่านอีเมลและส่งถึง สมาชิกในครอบครัว,email_sendemail,5
10,12523,จองตั๋ว รถไฟ ให้ฉันด้วยราคาที่ถูกให้หน่อยได้ไหม,transport_ticket,8
11,4760,พยากรณ์อากาศบอกว่า หิมะ จะตกรึเปล่า,weather_query,9
12,5078,ฉันต้องพก ร่ม ไหม,weather_query,9
13,9919,สูตร สำหรับทำ ซอสพาสต้า คืออะไร,cooking_recipe,3
14,8658,ฉันต้องการลบทุกอย่างจากปฏิทิน,calendar_remove,2
15,5700,ฉัน ตากเสื้อผ้าที่ราว ได้ไหม,weather_query,9
16,5736,ขอดู เวลา เตือน ที่ฉันตั้งไว้ของ สัปดาห์,alarm_query,0
17,3379,พยากรณ์อากาศ วันนี้,weather_query,9
18,9774,เล่น หนังสือเสียง พ่อรวยสอนลูก จากที่ค้างไว้,play_audiobook,6
19,5235,ร่ม ต่อมา,weather_query,9
20,1106,ฉันอยากรู้สภาพอากาศใน สมุทรปราการ,weather_query,9
21,10221,การจัดตั้งธุรกิจแปรรูปอาหารในบ้านของเรามีทั้งข้อดีและข้อเสีย,cooking_recipe,3
22,5649,พยากรณ์อากาศ ของ เช้า วันนี้ เป็นยังไงบ้าง,weather_query,9
23,17085,มาตอบ อีเมล นี้ กันเถอะ,email_sendemail,5
24,8370,ล้าง ทั้งหมด ของฉัน วันนี้,calendar_remove,2
25,10032,วิธี ทำ พิซซ่า,cooking_recipe,3
26,10207,โปรดอธิบาย สูตร ข้าว,cooking_recipe,3
27,7714,ลบ งาน พรุ่งนี้,calendar_remove,2
28,9833,เล่น audiobook ต่อ,play_audiobook,6
29,3141,ช่วยลดเสียงพูดลงหน่อย,audio_volume_down,1
30,5586,ฉันต้องการ รองเท้าบูท กันฝน,weather_query,9
31,9702,ฉันอยากฟัง หนังสือ โดย ชบาไพร,play_audiobook,6
32,10140,แอปทำอาหาร,cooking_recipe,3
33,8969,ยกเลิก งานในอนาคต จากที่ที่ฉันทำงาน,calendar_remove,2
34,1020,สภาพอากาศใน ตอนนี้ เป็นอย่างไร,weather_query,9
35,1605,ตั้ง การเตือน ของ พรุ่งนี้ เช้า หรือยัง,alarm_query,0
36,739,อุณหภูมิ วันนี้,weather_query,9
37,4789,วันนี้ อากาศเป็นยังไงบ้าง,weather_query,9
38,1456,ข้างนอกเป็นยังไงบ้าง,weather_query,9
39,7018,ลบ วันส่งท้ายปีเก่า ออกจากปฏิทิน,calendar_remove,2
40,9129,ลบ งาน ถัดไป บนปฏิทิน,calendar_remove,2
41,4403,วันนี้ ฉันจะต้องพก ร่ม ไปด้วยไหม,weather_query,9
