,id,text,intent,label
0,11811,metroparkda nə göstərilir,recommendation_movies,7
1,12332,mənə üçündə bakı şəhərinə qatar bileti sifariş et saat neçədə olmağının fərqi yoxdur,transport_ticket,8
2,10001,süddən necə ayran hazırlamaq olar,cooking_recipe,3
3,9997,yağ düzətmək üçün qaymağa nə əlavə etməlisən,cooking_recipe,3
4,12847,sabah səhər sumqayıtdan bakıya qatar bileti sifariş edə bilərsiniz,transport_ticket,8
5,10167,alma piroqu resepti tap,cooking_recipe,3
6,3032,olly hazırkı hava necədir,weather_query,9
7,10200,plov üçün hansı ərzaqlar lazımdır,cooking_recipe,3
8,15840,elnura imeyl göndər,email_sendemail,5
9,9847,audio kitab albomu çal,play_audiobook,6
10,7985,martın üçü üçün bu tədbiri sil,calendar_remove,2
11,9666,audiokitabı oxut,play_audiobook,6
12,7431,bu planı silməyini istəyirəm,calendar_remove,2
13,5617,saat qurşağını irlandiya saat qurşağından moskva saat qurşağına dəyişdir,datetime_convert,4
14,9797,axır ki üzüklərin hökmdarı trilogiyasını oxumaq istəyirəm,play_audiobook,6
15,7739,daha vəlinin ad günü yığıncağına getməyəcəm,calendar_remove,2
16,12523,manatdan aşağı qiymətə mənim üçün qatar bileti sifariş edə bilərsən,transport_ticket,8
17,6799,təqvimimdən bu günə olan növbəti görüşü çıxart,calendar_remove,2
18,1313,bu gün üçün hava proqnozu nədir,weather_query,9
19,3343,mənim qudokum saat neçəyə qurulub,alarm_query,0
20,8527,saat üçdəki görüşü təxirə sal,calendar_remove,2
21,6998,növbəti planı təmizlə,calendar_remove,2
22,8835,mənim təqvimimdə növbəti iki həftə üçün hər şeyi sil,calendar_remove,2
23,17122,zəhmət olmasa mənim bacıma email yazmağa başla,email_sendemail,5
24,1514,bu gecə yağış yağacaq,weather_query,9
25,9769,hekayəyə davam et,play_audiobook,6
26,2257,indi qar yağır,weather_query,9
27,2345,hazırda bakı şəhərində yağış yağır,weather_query,9
28,8926,bütün təqvimimdən hər bir planı təmizlə,calendar_remove,2
29,7023,təqvimdən atalar gününü sil,calendar_remove,2
30,4761,bu gecə qar yağır,weather_query,9
31,9804,iki qülləni aç və oxut,play_audiobook,6
32,6872,cari planı silə bilərsən,calendar_remove,2
33,8745,zəhmət olmasa yaratdığım növbəti təqvim planını sil,calendar_remove,2
34,9864,buratinonun sərgüzəştləri kitabına davam et,play_audiobook,6
35,10181,plovda hansı malzəmələrdir,cooking_recipe,3
36,2871,mənim üçün hansı zəngli saatlar qurulub,alarm_query,0
37,6117,həftənin hava məlumatı,weather_query,9
38,9929,oli mənə necə makaron bişirim,cooking_recipe,3
39,6733,oli mənim üçün yarım saata bakı buxtasına taksi sifariş ver,calendar_remove,2
40,15959,nərminə email yaz,email_sendemail,5
41,8833,günün qalan hissəsinə aid olan təqvimimi sil,calendar_remove,2
42,1235,bizdə axşam saat beş olanda sinqapurda saat neçə olur,datetime_convert,4
43,7641,mənə son beş gün üçün hava durumunu ver,weather_query,9
44,1920,məktəb həftəsi üçün hava necədir,weather_query,9
45,10009,yemək üçün resept,cooking_recipe,3
46,10203,krevetli əriştə bişirmək üçün nə etməliyəm,cooking_recipe,3
47,15908,john ət gmail nöqtə com a cavab emeyli göndər çox təşəkkür edirəm,email_sendemail,5
48,5188,bakıda hava necədir,weather_query,9
49,1800,səncə bugün yağış yağacaq,weather_query,9
50,8010,təqvimimi yenilə və növbəti planımı sil,calendar_remove,2
51,15961,ləmana yeni email göndərməliyəm,email_sendemail,5
52,644,bu həftə ən yüksək temperatur nə qədər olacaq,weather_query,9
53,8334,təqvimimi təmizlə,calendar_remove,2
54,10098,pendirli sendviç hazırlaya bilərsən,cooking_recipe,3
55,12155,gedəcəyim yerə qatarla getmək üçün bilet bron et,transport_ticket,8
56,15749,cavidə cavab yaz ki mən yoldayam,email_sendemail,5
57,17131,mənim qaralamalar qovluğumda saxlanılan e poçtu leyla göndərin,email_sendemail,5
58,8636,çərşənbə axşamına olan həkimlə randevumu silə bilərsən,calendar_remove,2
59,6916,təqvimdən bütün planları çıxart,calendar_remove,2
60,16644,cavab mesajı göndərməyə hazırlaş,email_sendemail,5
61,179,mənə havanı de,weather_query,9
62,4749,yağış yağacaq,weather_query,9
